Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.887,70.969,71.053,71.182,72.067,71.915,72.153,72.413,72.608,73.004,73.243,73.466,74.029,72.622,74.406,74.554,74.833,74.793,75.241,74.403
West Bank and Gaza,PSE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.222,63.906,64.541,65.006,65.543,65.988,66.565,66.963,67.196,67.28,67.419,67.343,67.545,67.384,65.873,66.064,65.957,64.575,65.092,64.65
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.94514799,4.83237982,5.75758314,5.5144043,5.20585251,5.52930164,5.82077599,5.76191616,5.98619986,5.15932894,4.7695322,5.19593525,4.96083164,4.8418045,4.25285673,..,..,..,..,..
"Yemen, Rep.",YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,25.45506668,26.28294373,33.58860016,36.898983,40.90756226,48.03204346,55.67542648,66.46580505,62.60401154,64.44327545,61.27024841,70.12895966,74.30075836,75.41601563,63.30020905,..,..,..,..,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.019,46.979,48.284,49.487,50.659,51.795,52.739,53.945,55.3,56.799,57.771,58.867,59.878,60.699,61.208,61.794,62.12,62.342,62.793,62.38
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.55248451,6.79403543,7.18999434,7.04994965,6.86332178,5.87367344,4.35264969,4.01207542,4.42680454,3.71929598,3.46053243,3.93052912,4.69090986,3.82924223,4.43510246,4.47761726,4.40054274,5.05676603,5.31950092,5.61788416
Zambia,ZMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,26.32387352,27.11485672,32.51955032,39.20136642,49.42955017,62.61423111,49.34480286,55.91975021,50.96081924,54.64538956,56.89580917,67.98170471,86.34404755,66.04714203,57.99055099,55.98469543,65.82121277,74.59753418,67.4577713,53.75365829
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.957,44.565,43.393,44.502,44.768,45.364,45.61,46.723,48.063,50.652,53.347,55.626,57.458,58.846,59.591,60.306,60.709,61.414,61.292,61.124
Zimbabwe,ZWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,10.47583866,8.08288383,6.91794872,7.10940313,8.13227272,7.44982719,7.46644735,6.363585,4.67041826,3.65976548,3.42558146
Zimbabwe,ZWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,98.24945831,87.49465179,89.26095581,100.1369324,114.4442978,105.0980301,106.1896973,92.25431061,114.6335983,54.80850601,50.67650986
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.18964821,52.540794,53.02203459,53.54545711,54.21965081,55.15054611,55.93380171,56.6804189,57.62085154,58.41114975,59.29327139,60.05078025,60.70986956,61.33791748,61.85645814,62.4440502,62.92238962,63.36586261,63.75567792,63.31386033
Africa Eastern and Southern,AFE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.802332288,5.405845279,5.990348553,6.097524619,5.935174717,5.925775369,5.939415188,5.864043606,6.396724575,6.420424652,6.327228489,6.152465954,6.206766396,5.84442822,6.137658511,6.053680987,5.950949607,5.81668423,5.80106686,5.862954353
Africa Eastern and Southern,AFE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,38.53309585,35.57407917,51.02025371,62.88945518,69.73305799,76.40778861,85.50407977,87.86794889,91.40879228,105.7815866,115.524898,110.4051292,108.2958084,101.7303238,95.3377985,88.46087523,92.7588915,93.01063825,89.05531493,80.45325063
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.56514413,50.92784833,51.40335648,51.81913179,52.34455123,52.83212568,53.25171157,53.64116468,54.15942084,54.55016917,55.01313789,55.34056099,55.67340551,55.92222899,56.19587235,56.58167849,56.88844583,57.18913927,57.55579555,57.22637273
Africa Western and Central,AFW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.75479404,3.368898992,4.650321122,4.458428034,4.257549774,4.123551713,3.893575474,3.719974327,3.769816087,3.508053832,3.538431006,3.49743655,3.613315517,3.595351234,3.819805044,3.806387341,3.780061505,3.393549581,3.344857606,3.83483318
Africa Western and Central,AFW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,20.82340859,21.8739672,33.65278501,38.18164105,43.62575116,50.11539738,54.41338574,62.80346272,56.71396493,60.35606378,67.46024771,69.77060045,77.36230864,80.29735295,71.95411395,62.63148032,59.98652377,58.75734069,60.39718351,64.23980039
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6316806,67.93557016,67.85900283,67.89591204,68.16268218,68.56724961,68.92868037,69.28642729,69.8126377,70.04125357,70.26151981,70.1804606,70.19651371,70.49262887,70.75822223,70.94306228,71.429596,71.63301665,71.84462603,70.92335959
Arab World,ARB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.297509373,4.30538019,4.130747128,3.819986514,3.511626298,3.482202226,3.575270704,3.408023705,4.301016017,3.910604363,3.904191545,3.981926386,4.240607845,4.583472454,5.172555896,5.249139647,5.350637191,4.986899603,4.834362081,5.316356756
Arab World,ARB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,114.5621389,113.7349722,110.0380473,120.6327204,134.2780471,154.1731823,180.400834,211.9863239,227.7966757,237.55464,272.662633,293.3649647,328.060183,355.1487355,340.523514,348.3078629,354.3620093,368.9811155,277.236393,278.8411553
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.70136283,69.97006694,69.7958452,70.22531816,70.48233589,70.70069035,71.02797164,71.17746943,71.8319071,72.01868933,72.35846114,72.64070319,72.72090848,72.68087691,72.61026362,72.5605217,72.60089458,72.58368687,72.52340995,72.57920388
Caribbean small states,CSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.513306239,4.630404841,4.458508902,4.67785805,4.611159979,4.50988874,4.736948775,4.621148335,5.343729223,5.215014638,5.074655144,5.058578516,5.172638908,5.24725866,5.624428344,5.967884517,6.164825653,6.083775817,6.18648605,6.868112162
Caribbean small states,CSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,246.6589844,264.9252299,271.0940453,309.4866724,342.7378888,367.2575605,425.8824718,469.4865583,457.3279769,482.1447205,504.1465323,517.0394767,534.7185431,546.8600188,571.3346476,570.2541455,612.0698424,622.5441313,644.2497077,622.5470345
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.09614819,73.24241549,73.38225278,73.73043493,73.84499514,74.09260273,74.25064872,74.57595268,74.93036393,75.29396578,75.88847488,75.9934886,76.35516299,76.67562361,76.57187776,76.96981142,76.94744264,76.97682268,77.26684467,76.08771684
Central Europe and the Baltics,CEB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.902454303,6.151920706,6.386614475,6.348834004,6.354597718,6.213099524,6.125794866,6.368344782,6.838043181,6.776362705,6.509831542,6.527509026,6.673809138,6.578698335,6.496171179,6.597481946,6.593301851,6.566810543,6.668408169,7.288853567
Central Europe and the Baltics,CEB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,252.1759466,298.2324758,372.9412809,446.7367993,522.5036194,580.0235531,729.2921008,927.1541944,842.0350386,855.0534711,906.6744133,850.648139,914.3540886,931.1826366,812.5953462,845.3210645,938.7953246,1053.573309,1089.93758,1181.129794
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.81635499,65.22265491,65.51968729,65.74290199,66.19150348,66.59202958,66.88471173,67.07969005,67.52799848,67.86597309,68.29176977,68.67255327,69.0653204,69.48499151,69.87120792,70.21638781,70.53844903,70.79482503,71.01473888,70.02869341
Early-demographic dividend,EAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.051969333,4.801430108,4.908179234,4.862402933,4.820818303,4.824634458,4.805352478,4.734882098,5.114654952,4.895187023,4.891784862,4.962105445,5.01849266,5.023593892,5.142740234,5.028811606,4.926478259,4.690667893,4.573548271,4.848831794
Early-demographic dividend,EAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,67.45799982,61.21226968,67.8154223,76.76437325,87.64774987,98.55774522,114.1113359,126.049938,128.0603959,146.0644255,160.4885198,167.2166985,172.1986792,171.4366521,167.7953264,163.0532698,170.4414514,165.4615993,155.001526,157.3893096
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.11295093,72.45015963,72.8645142,72.96325614,73.43939969,73.79188734,74.03488397,74.00482415,74.53250904,74.73436579,74.97135414,75.22981361,75.47911626,75.73130511,75.94881673,76.13792375,76.21239202,76.59416381,76.79776086,76.76192316
East Asia & Pacific,EAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.143171671,6.114511204,6.209303475,6.184623351,6.137510003,5.944729097,5.74318203,5.897663983,6.396113341,6.272715643,6.69981553,6.763163572,6.530475629,6.519240734,6.503431101,6.579473793,6.540823893,6.562552119,6.688428415,6.939990677
East Asia & Pacific,EAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,223.7946949,225.4971978,252.9317803,279.5298824,293.4928547,299.3860869,323.9570486,376.7466632,421.9314732,480.3379598,589.9274707,629.1656793,605.9823575,619.6760652,606.088109,639.2409936,672.097114,727.8582211,755.0645582,790.3112302
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.15329235,71.50019236,71.94853627,72.02660886,72.55536015,72.90653349,73.14946089,73.09787096,73.64961214,73.8761729,74.14703458,74.3957727,74.64474646,74.90326857,75.12303517,75.32186322,75.38591132,75.80143372,76.0020203,75.93602464
East Asia & Pacific (excluding high income),EAP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.849526733,3.912252719,3.978124499,3.887358488,3.877465155,3.726053193,3.552953006,3.722790024,4.121832453,4.013178086,4.135834066,4.337250457,4.481113565,4.555521515,4.715255351,4.747302136,4.813577294,4.917872648,5.070811921,5.360626387
East Asia & Pacific (excluding high income),EAP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,39.64795162,44.22892551,50.48893909,56.78692762,65.17203637,74.77079332,89.42999102,116.8454608,138.8493796,160.7522871,200.8338206,234.5134073,265.7809837,288.6421828,308.489818,313.4786275,343.8129091,390.136699,416.6600797,448.6350093
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.28838265,71.63867677,71.97946961,72.05991746,72.59736927,72.95552389,73.20366027,73.15065659,73.69942025,73.9199887,74.18704409,74.43057925,74.67384968,74.92772481,75.15214647,75.35312048,75.41573339,75.83569328,76.03665735,75.96889033
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.849526733,3.912252719,3.978124499,3.887358488,3.877465155,3.726053193,3.552953006,3.722790024,4.121832453,4.013230425,4.135872384,4.33729635,4.481153042,4.555547805,4.715312882,4.747345195,4.813626407,4.917926316,5.070863691,5.360673563
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,39.64967833,44.23032508,50.49014935,56.78778277,65.17344242,74.77231753,89.43259991,116.8490653,138.8516288,160.7546749,200.8362272,234.5167076,265.7839473,288.6446751,308.4934146,313.4822373,343.8171664,390.1412265,416.6644069,448.6391041
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.59368359,78.68212618,78.70535543,79.27696591,79.42461504,79.85486616,80.09953951,80.30259467,80.50566028,80.74751218,81.23402434,81.22809474,81.51362679,81.94491592,81.57128882,81.95633831,81.93453307,82.05155281,82.32775602,81.53792022
Euro area,EMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.743931214,8.964652893,9.17412559,9.1995702,9.297126225,9.288477113,9.188452849,9.488532884,10.25094804,10.20938182,10.09178515,10.17770349,10.23489528,10.26561567,10.22922402,10.21811747,10.17038736,10.16719821,10.23545143,11.29632472
Euro area,EMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1792.236433,1996.315836,2501.294516,2860.103306,2977.440783,3146.516346,3568.72802,4030.371052,3964.262782,3849.012276,4113.205221,3836.497142,4018.382566,4105.85219,3528.295606,3599.773474,3785.615333,4080.687107,4019.358509,4295.768614
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.39259925,73.50290387,73.61345146,74.05454307,74.19462898,74.69319352,75.05136219,75.31282292,75.70170867,75.98639223,76.45847677,76.64330949,76.98637797,77.29720466,77.23224504,77.56687818,77.77987305,77.91198723,78.1865954,76.96009393
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.168782372,8.417777912,8.634521135,8.61492456,8.599020072,8.544991044,8.415494848,8.613773731,9.444864498,9.207697123,9.043167084,9.039685357,9.077481651,9.181763419,9.262291778,9.318260086,9.229680829,9.254455093,9.335308698,10.50658335
Europe & Central Asia,ECS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,966.2807926,1088.975879,1354.899855,1571.562517,1664.159017,1786.068367,2050.291272,2299.276871,2206.941221,2191.753859,2373.543253,2277.279399,2380.792128,2429.297494,2102.728549,2098.023492,2194.108364,2348.828407,2338.614112,2531.615097
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.74899301,67.83887592,67.95858594,68.3074281,68.3823219,69.03628557,69.55386993,69.87920725,70.46091363,70.7664211,71.2192012,71.65110444,72.09998435,72.29843275,72.57288458,72.88195048,73.39110823,73.59555243,73.89492724,72.20984344
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.203494469,5.451055484,5.328743982,5.075576481,5.055495526,5.06705005,5.016203032,5.064159092,5.620536126,5.104208031,4.866899749,4.951044074,4.989780008,5.020819349,5.022254949,5.113980595,5.120321441,5.141355093,5.372467225,6.617644911
Europe & Central Asia (excluding high income),ECA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,96.23862699,115.1062091,141.9215556,179.6685048,226.1674312,277.4718074,350.9594852,436.6082168,377.3422584,411.785858,468.4038004,505.1837498,536.0142868,497.2685167,374.600397,359.7300347,402.7589808,410.8274939,436.6339054,491.4046012
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.55588269,68.65037849,68.77342079,69.11233185,69.20185944,69.78909541,70.25515767,70.55765249,71.1029279,71.4173723,71.8872603,72.26090563,72.69611935,72.91068352,73.12881763,73.4453042,73.87653634,74.04247872,74.33793584,72.69608188
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.314148604,5.550045809,5.466558168,5.255726187,5.231079122,5.207641916,5.177751553,5.286208174,5.78818826,5.352638572,5.061670976,5.112481903,5.165104909,5.200124103,5.222975533,5.324566648,5.337820091,5.362493724,5.571006686,6.593098184
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,114.7251909,134.6055168,163.1081822,203.4579505,253.6284119,305.1506717,388.0850602,488.6450314,422.0224726,455.9763872,507.1747793,532.126244,566.7346686,536.5442132,417.7083116,407.3007727,456.1957968,475.3663593,502.9933834,554.5417439
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.42295017,77.5310033,77.589336,78.1144999,78.27142867,78.66801004,78.90181909,79.12529641,79.35763602,79.63003371,80.13874215,80.15765949,80.46479377,80.8719824,80.56843942,80.95129748,80.93259862,81.028729,81.31485796,80.45209305
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.557481673,8.780675537,8.996420615,9.002207506,9.072081054,9.040800422,8.929148514,9.200116908,9.957654046,9.885143399,9.826416876,9.916603125,9.983921488,10.00347155,9.951770703,9.950412374,9.892950736,9.877957254,9.926722197,10.91208316
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1474.863187,1651.161141,2071.352497,2374.271305,2486.218663,2636.147109,3008.250641,3417.970338,3341.842829,3267.041854,3522.560081,3297.25251,3463.498736,3537.103119,3042.739199,3108.914204,3279.867188,3538.806111,3489.785364,3734.491392
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.72511051,56.14530965,56.41520394,56.66196962,57.05489961,57.54019855,58.00744246,58.01722426,59.06137223,59.30774096,59.96614208,60.16658424,60.46601389,60.70998736,61.01430907,61.291999,61.65653622,61.97135318,62.26889953,61.76175891
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.366033825,5.071595485,5.420517678,5.080126729,4.742383375,5.037127658,4.959471549,4.523826871,5.084894712,4.723537797,4.797627843,4.682485087,4.591639211,4.632064022,4.588076641,4.629812429,4.852938877,4.430161084,4.355572441,4.745262716
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,39.9158508,34.62864205,39.09910926,45.78535158,52.89960466,69.09352676,81.66450657,93.2642909,93.99808481,100.639501,100.769202,104.1920499,104.8363923,103.4906586,88.78208659,78.71891019,79.9082192,73.14916079,72.85137167,75.63686846
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.13109921,53.62999652,54.22966888,54.74040928,55.40832282,56.23362067,56.88988799,57.50407019,58.2403117,58.57768857,59.4752204,60.07801762,60.64456075,61.14707309,61.61254773,62.16196194,62.54976047,62.94757595,63.33805695,62.76172018
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.35273441,4.509957131,4.701673389,4.843333088,4.878215325,5.023637322,5.051597377,4.869632599,5.183413237,5.027874461,5.02646871,4.918035932,5.044389377,4.928533368,5.221554885,4.972878105,4.883100495,4.62073936,4.606794424,4.916417441
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,16.60717175,17.42921912,19.98137885,22.94048338,25.94845348,29.98338051,34.71404807,39.05897426,39.41551735,40.87445035,46.1183399,45.31117909,49.10485754,49.46702417,48.24026687,46.19874437,45.41487895,45.44466315,45.57557116,47.62902245
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.75196863,77.91210784,78.02989117,78.45683556,78.57111278,78.88910426,79.11922262,79.27928068,79.57583316,79.76076263,80.03239216,80.15202374,80.343409,80.59891528,80.48403238,80.64248185,80.68228073,80.7690416,80.98429214,80.08086526
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.892063766,10.31965493,10.50065906,10.44224285,10.48409251,10.54291823,10.50774107,10.67404682,11.64075237,11.53730032,11.54535573,11.66872817,11.68040092,11.85679118,12.24878624,12.41442877,12.36533852,12.28244359,12.56246946,14.01636168
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2478.951257,2682.242037,3048.528901,3353.238291,3534.659354,3727.144074,4041.106843,4329.35847,4391.341207,4531.300123,4871.040849,4882.909612,4908.69403,5056.343908,4884.026312,5041.729559,5216.929269,5475.993517,5700.77643,6176.457986
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.65460669,68.98758533,69.25647923,69.50103982,69.92344362,70.28013429,70.57164076,70.78943209,71.16737222,71.45242157,71.7953176,72.14222993,72.4922093,72.84938854,73.14969691,73.4173752,73.63991296,73.93264819,74.1291154,73.37931461
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.282479949,5.165939973,5.179077718,5.11705289,5.090311292,5.049149248,4.965986199,5.020086041,5.392119876,5.175049009,5.131839545,5.186349216,5.264851513,5.30535001,5.38902313,5.385711431,5.436722404,5.37834196,5.464066153,5.80000487
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,78.76000021,77.35641433,85.76544632,99.78054543,117.7088291,136.9216161,165.3791528,199.2651764,204.337427,235.2578931,271.4630458,288.8392972,308.3065536,314.7529234,298.5209483,294.3723654,324.593777,340.5195548,352.9202646,362.3341424
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.08489009,66.40750701,66.6886965,66.92512058,67.32173731,67.71699363,67.99578175,68.17942316,68.60328045,68.90044812,69.26963177,69.5858154,69.91100328,70.23649376,70.52347051,70.80497557,71.04229059,71.32110705,71.52509557,70.82146154
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.146208011,5.03405566,5.084188603,5.021588954,5.000240365,4.96553308,4.887610937,4.927267399,5.276800656,5.071428864,5.043504041,5.09607892,5.178895535,5.206726472,5.289616511,5.281941591,5.330484444,5.26086237,5.33626018,5.664849192
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,65.4171505,64.16824848,71.48196271,82.82754743,97.37400703,113.090286,135.7013249,162.5393965,165.9170721,189.5810456,217.6359482,230.6763686,246.6842696,251.5468056,238.494395,235.073747,256.5613436,267.6910783,276.2299275,282.9627322
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.02860576,56.38224256,56.70188415,57.02663983,57.06326927,57.8649628,58.11207242,58.40189967,58.73616899,59.07897345,59.46176502,59.65257136,59.95962382,60.12791036,60.36020678,60.56360982,60.87711838,61.07731953,61.33159605,61.00628794
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.024998691,2.799597404,3.644693202,3.489885135,3.605280706,3.6833384,3.515170706,3.438034872,3.38974863,3.41503305,3.30259216,3.362837023,3.475829135,3.39428713,3.469428131,3.532143728,3.49177301,3.245172086,3.249837044,3.585736983
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,18.2236901,18.57416437,26.27708263,29.23676695,35.13500468,42.81634139,46.61355455,51.57002673,47.28133504,53.17467212,57.65037488,62.88988213,69.02080541,72.59471548,69.130382,64.26542752,61.52414061,59.42349079,59.58736412,61.36910191
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.51218718,57.9471816,58.45082006,58.77087882,59.38510537,59.94084481,60.34575584,60.47532038,61.32735745,61.82728355,62.47195236,62.84851462,63.19409576,63.57751275,63.95788921,64.47164293,64.87272865,65.27719306,65.6417934,65.10590483
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.117324034,4.31791405,4.452291479,4.441127523,4.387576613,4.420413852,4.422037218,4.249473632,4.448617288,4.226911621,4.364312958,4.402276749,4.621366125,4.54288215,4.708411296,4.453082053,4.349372561,4.129574465,4.052657992,4.246650524
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,15.63450626,16.70561285,18.58261185,21.14973607,23.72376786,27.06588515,31.38451199,36.16996749,37.42891569,39.42021169,43.64679938,43.64564389,47.12044885,48.65909618,48.86202234,47.6319836,47.34772759,47.88882032,48.39219906,51.13779604
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.01672868,57.4245659,57.86730674,58.18895204,58.6105703,59.24854779,59.60064945,59.78298106,60.46094127,60.90685034,61.46284942,61.77733369,62.11037061,62.42243493,62.75489676,63.16793489,63.54283746,63.88195354,64.21269888,63.74892609
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.690401188,3.712480622,4.126316359,4.042329684,4.053590559,4.091699088,4.021882018,3.896516435,4.017216357,3.887558152,3.862656189,3.884704434,4.042032932,3.960373755,4.098726457,4.03027389,3.98020165,3.728031347,3.694300976,3.965932669
IDA total,IDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,16.50815907,17.32528416,21.13734179,23.83618089,27.51616127,32.30138132,36.45031654,41.30040971,40.7170943,44.10466898,48.4212509,50.20635226,54.69516395,56.92219771,55.84281811,53.45324657,52.26221032,51.88043197,52.26008578,54.66751557
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.62407222,71.92144525,72.33391559,72.63781293,73.03142236,73.45090447,73.7432719,73.92103567,74.33246295,74.61511298,74.9490628,75.22631079,75.5210169,75.79063086,76.01296843,76.25807071,76.40033641,76.77063412,76.99290643,76.72290644
Late-demographic dividend,LTE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.250516082,5.298448654,5.211281828,5.108399096,5.082898383,5.003764854,4.912738854,5.023728549,5.466080931,5.237232788,5.160464138,5.198177984,5.31389123,5.402188196,5.465331727,5.534575482,5.646265014,5.63769096,5.78654868,6.156036944
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,89.24007041,94.88623282,105.9120321,124.3868175,149.1453712,176.4905415,217.6117178,275.0838466,286.5353935,326.7452586,387.2028682,415.5311758,455.486393,477.143861,449.3028311,452.0477771,508.0408421,553.1696825,578.7520218,602.4998768
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.48711822,71.83684202,72.02154934,72.34386515,72.71463922,72.92421268,73.06568532,73.28782721,73.49195702,73.38564296,73.87154444,74.0973427,74.34648539,74.5506477,74.61196958,74.57923288,74.7334935,74.85149878,75.03834947,73.03847417
Latin America & Caribbean,LCN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.614626494,6.461915796,6.659850356,6.703012807,6.721414816,6.868585374,7.007853461,6.969281131,7.561184522,7.235666252,7.17614033,7.141316997,7.238555037,7.357001901,7.843653069,7.791970591,8.115272742,7.890414157,7.948908158,8.630634029
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,279.0436868,237.9432666,246.3762839,280.4371642,337.7308435,401.333165,478.7231255,548.8056463,552.210539,650.422552,725.7895702,727.5339025,751.8209139,756.4371568,668.8071912,628.4694242,719.0055857,668.4810918,655.1440075,594.3923457
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2545332,71.53699109,71.78018047,72.09169288,72.47285462,72.69617681,72.84627968,73.10394042,73.30868123,73.17970894,73.69430632,73.93763446,74.19106394,74.42849192,74.47226527,74.4717518,74.64282278,74.77198108,74.96199687,72.83630332
